Answer url,Share Counts,divtext,share_number
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sudha-Kumari-959,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/V%CA%8Cs%CA%9C%C9%A9s%CA%9Ct%CA%9C-Kumar,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ramazan-G%C3%B6kda%C5%9F,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Milena-Ghazaryan-3,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Chirag-Sharma-1960,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/John-Alcote,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Cristian-1317,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Tasrif-Ahmed-Khan,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Pooja-Chhabda,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Satinder-Thind-6,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Gyanendra-Kumar-637,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Weights-Loss-Diet,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Omar-Faruk-Nahid-1-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Muhammed-AKGULER,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Bana-%C3%96zel,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ravinder-Kumar-3576,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Zo-Angel,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Alpar-Kertesz,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Benzo-Medicine,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Our-Health-14,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Super-Pablos-Blog,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Hayley-1511,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Amy-5916,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Jim-Stevens-236,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Liboc-Davamart-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/John-Adam-600,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Pranav-Ranjan-71,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/FreeSpirit-40,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/F-Kroeger,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Chris-Goguen,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ronarth-Singh,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sunil-Kuswaha-6,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/SEO-Quickfix,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Benjamin-3865,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Stas-S-13,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Harold-691,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Raja-Faizan-15,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Azimul-Islam-37,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Shilpa-Narendramath-T,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Andrii-Alokhin,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Edhy-Suwarso,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Riya-4298,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Healthy-Habits-42,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Bhaskar-Joshi-277,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Rajan-Chawla-49,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Millionaire-41,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sami-Ullah-2540,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Nitin-Pal-282,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Rich-Sky-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/AMAILA-SWIDTZ,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Atish-Singh-187,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Suyash-Singh-482,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Tivaan-Bandgar,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Go-Self-Improvement,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Health-And-Fitness-808,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/NoahHealth,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Kriti-Aulakh-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Kiyash-Healthcare-Pvt-Ltd,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Irene-Dunn-4,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Trish-Walker-77,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Healthylife-33,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Rajesh-Mali-160,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/David-Pattinson-36,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Utkarsh-Verma-528,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Health-Geek-6,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Emman-John-3,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ritika-Gupta-1409,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Jyotsna-Kumar,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/The-Healthr,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Dr-Chouhan-3,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Mental-Health-Care-3,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Melchizedek-Rafael-Ukegbu,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Zakaria-Abdi-54,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Saeeda-Shaikh-52,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Health-Remedyz,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ankit-Pandey-2538,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Akanksha-Thakur-412,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/The-Geek-Zone-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Jay-Mistry-299,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/R-Ruksha-Khatun,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Muhammad-Zarrar-Khan-Niazi,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sandeep-Sagar-Gummalla-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Fitvibe360,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ramani-Darimisetty-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Life-Redefined-Healing,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Maureen-Doyle-80,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Vincy-105,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Muhammad-Jaweed-4,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Deepak-5006,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ayesha-Mukati-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Majid-Hussain-606,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Harry-Brook-53,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/S-S-12607,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Aarav-Roy-93,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Endrum-Tamilan,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/The-Screen-Addict,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/DocTube,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Arnav-826,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/John-Rock-314,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Z-Z-2004,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Deep-Shah-441,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ok-Digital-It-Firm-With-Farhad,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Patrick-B-399,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ralph-Eggers-2,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Web-Servicesco,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Bewisethinkwise,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Marat-Lapin,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Lucy-Fernandez-87,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Nikolaos-D-Konstantes,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Vasant-Hari-Om,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sai-Event12,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Nitika-Panghal-2,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Arman-Shahi-6,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Gift-Katorah-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/DC-1341,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Outcast-an-Co,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Chris-Rodriguez-374,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Drew-Rivera-11,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Shyaaam-Meneen,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Jenifer-Victoria-5,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Anjelica-Weston,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Tony-Heisenberg-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sopan-Mendhe-2,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Rashna-Zaw,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Dimitris-Karikas,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Soham-Rawle-2,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ishaq-Hussain-Shah,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Health-Care-Tips-39,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Prafful-Kumar-Health-and-Fitness-Specialist,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Mary-Jones-2837,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/George-Joseph-920,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Srishan-Kvr,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Prachi-Bhatt-76,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Alan-Bradly,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Pawan-Mandal-138,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Vaishnavi-Roy-43,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Emily-Campbell-760,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Mangesh-Chache,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Opintex-Spices,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/ANJANS-OPEN-FORUM,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Healthseeker,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Everything-Health-4,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Chihiro-161,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Dr-Hemendraa,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Rajpal-Jatav-9,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Viren-173,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/TalkThru,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Gulshan-Kumar-7583,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Adnan-Shadmani-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Saad-932,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Thehokofit,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Korea-Onlinecasino,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ajab-Hotelwala,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Hanae-Chairi,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Health-Education-Women,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/DemandHealth,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Nutri-6,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Prathmesh-Wadichar,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/BLogs-66,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Stress-Quit,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Joseph-8722,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/SyedAli-3,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Ghulam-Dastgeer-2-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Jass-the-Helping-Hand,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/INDIAN-Gamer-700,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Venzil-Lawrence-1,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Th-Or-11,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Muhammad-Furqan-571,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Airmi-Douglas,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Dr-Philomena,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/FitGainz,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/YK-Blogs,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sandeep-Nepal-7,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Danielle-Scott-471,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Sandeep-Kumar-44990,,,0
https://www.quora.com/What-are-the-best-things-for-mental-health/answer/Vicky-Negi-111,,,0
